id,temple_code,temple_name,temple_type,sect,registration_type,established_date,has_visung,visung_date,status_date,subdistrict,district,province,postal_code,phone,fax,email,website,village,house_no,moo,soi,road,note,province_id,district_id,subdistrict_id,order_no,created_at,updated_at
33494,4401607002,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-09-25,ได้รับ,2545-07-09,,นาหว้า,ภูเวียง,ขอนแก่น,40150,,,,,,,1,,,,,,,,,
33495,4400104005,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-09-14,ไม่ได้รับ,-,,ท่าพระ,เมืองขอนแก่น,ขอนแก่น,40260,,,,,,,1,,,,,,,,,
33496,4360501011,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-16,ไม่ได้รับ,-,,หนองบัวแดง,หนองบัวแดง,ชัยภูมิ,36210,,,,,,,13,,,,,,,,,
33497,3500404004,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-09-26,ไม่ได้รับ,-,,แม่นะ,เชียงดาว,เชียงใหม่,50170,,,,,,,4,,,,,,,,,
33498,4480905004,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-09-24,ได้รับ,1906-11-26,,เหล่าพัฒนา,นาหว้า,นครพนม,48180,,,,,,,5,,,,,,,,,
33499,4481003010,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-18,ไม่ได้รับ,-,,นาขมิ้น,โพนสวรรค์,นครพนม,48190,,,,,,,9,,,,,,,,,
33500,4301206003,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-09-28,ไม่ได้รับ,-,,ดอนตะหนิน,บัวใหญ่,นครราชสีมา,30120,,,,,,,9,,,,,,,,,
33501,4301603002,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-06,ได้รับ,2550-05-29,,เมืองพลับพลา,ห้วยแถลง,นครราชสีมา,30240,,,,,,,5,,,,,,,,,
33502,2600907005,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,2550-05-01,ไม่ได้รับ,-,,นาขอม,ไพศาลี,นครสวรรค์,60220,,,,,,,11,,,,,,,,,
33503,4380703001,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,2555-12-24,ไม่ได้รับ,-,,นาแสง,ศรีวิไล,บึงกาฬ,38190,,,,,,,2,,,,,,,,,
33504,4311304002,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-09-24,ได้รับ,1906-11-29,,ดอนกอก,นาโพธิ์,บุรีรัมย์,31230,,,,,,,2,,,,,,,,,
33505,4312104002,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-19,ไม่ได้รับ,-,,โนนขวาง,บ้านด่าน,บุรีรัมย์,31000,,,,,,,6,,,,,,,,,
33506,4311501004,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-14,ได้รับ,2543-10-22,,จันดุม,พลับพลาชัย,บุรีรัมย์,31250,,,,,,,3,,,,,,,,,
33507,4310909006,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-12,ได้รับ,2559-09-09,,บ้านยาง,พุทไธสง,บุรีรัมย์,31120,,,,,,,10,,,,,,,,,
33508,2670605001,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,2514-02-16,ได้รับ,2521-09-05,,โคกสะอาด,ศรีเทพ,เพชรบูรณ์,67170,,,,,,,1,,,,,,,,,
33509,4440908004,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-08-26,ได้รับ,2559-09-09,,งัวบา,วาปีปทุม,มหาสารคาม,44120,,,,,,,9,,,,,,,,,
33510,4450406004,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-09-02,ได้รับ,1906-09-13,,ดงแดง,จตุรพักตรพิมาน,ร้อยเอ็ด,45180,,,,,,,1,,,,,,,,,
33511,4450303011,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,2551-01-28,ไม่ได้รับ,-,,หนองแคน,ปทุมรัตต์,ร้อยเอ็ด,45190,,,,,,,10,,,,,,,,,
33512,4450605004,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-08-30,ได้รับ,1906-11-20,,โพธิ์ใหญ่,พนมไพร,ร้อยเอ็ด,45140,,,,,,,7,,,,,,,,,
33513,4450807003,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,2482-04-15,ไม่ได้รับ,-,,หนองตาไก้,โพธิ์ชัย,ร้อยเอ็ด,45230,,,,,,,2,,,,,,,,,
33514,4450809002,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-09,ได้รับ,2558-12-04,,โพธิ์ศรี,โพธิ์ชัย,ร้อยเอ็ด,45230,,,,,,,3,,,,,,,,,
33515,2160905005,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-07-05,ไม่ได้รับ,-,,โคกแสมสาร,โคกเจริญ,ลพบุรี,15250,,,,,,,6,,,,,,,,,
33516,2160303002,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-06-02,ได้รับ,1906-07-22,//,ถลุงเหล็ก,โคกสำโรง,ลพบุรี,15120,,,,,,,5,,,,,,,,,
33517,2160410003,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-18,ไม่ได้รับ,-,,นาโสม,ชัยบาดาล,ลพบุรี,15190,,,,,,,4,,,,,,,,,
33518,4420803001,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-04-06,ได้รับ,1906-04-15,,อาฮี,ท่าลี่,เลย,42140,,,,,,,1,,,,,,,,,
33519,4421204004,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-14,ได้รับ,1906-11-16,,โนนป่าซาง,ผาขาว,เลย,42240,,,,,,,1,,,,,,,,,
33520,4421010001,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-09-03,ได้รับ,2523-11-05,,ห้วยส้ม,ภูกระดึง,เลย,42180,,,,,,,4,,,,,,,,,
33521,4420906006,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-08-30,ไม่ได้รับ,-,,ผาน้อย,วังสะพุง,เลย,42130,,,,,,,13,,,,,,,,,
33522,63142130003,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,2563-10-26,ไม่ได้รับ,-,//,ทรัพย์ไพวัลย์,เอราวัณ,เลย,42220,,,,,วังชมภู,,5,,,,,,,,,
33523,4330405008,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,2541-12-14,ไม่ได้รับ,-,,สวนกล้วย,กันทรลักษ์,ศรีสะเกษ,33110,,,,,,,16,,,,,,,,,
33524,4330421001,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-07-05,ได้รับ,1906-07-22,//,สวนกล้วย,กันทรลักษ์,ศรีสะเกษ,33110,,,,,สายเจริญ,,7,,,,,,,,,
33525,69133100005,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,2569-02-05,ไม่ได้รับ,-,//,แขม,อุทุมพรพิสัย,ศรีสะเกษ,33120,,,,,โนนเค็ง,,6,,,,,,,,,
33526,4470202001,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-09-15,ไม่ได้รับ,-,,นาโพธิ์,กุสุมาลย์,สกลนคร,47210,,,,,,,2,,,,,,,,,
33527,4470204008,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-09-26,ไม่ได้รับ,-,,โพธิไพศาล,กุสุมาลย์,สกลนคร,47210,,,,,,,9,,,,,,,,,
33528,4470702001,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-15,ไม่ได้รับ,-,,หนองปลิง,นิคมน้ำอูน,สกลนคร,47270,,,,,,,1,,,,,,,,,
33529,4471003003,ศิริมงคล,วัดราษฎร์,ธรรมยุต,ตั้งวัด,2543-10-16,ไม่ได้รับ,-,,ดงหม้อทอง,บ้านม่วง,สกลนคร,47140,,,,,,,6,,,,,,,,,
33530,4470113006,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-15,ไม่ได้รับ,-,,พังขว้าง,เมืองสกลนคร,สกลนคร,47000,,,,,,,9,,,,,,,,,
33531,4470802003,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-14,ไม่ได้รับ,-,,เดื่อศรีคันไชย,วานรนิวาส,สกลนคร,47120,,,,,,,4,,,,,,,,,
33532,4470605002,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-04,ไม่ได้รับ,-,,ค้อเขียว,วาริชภูมิ,สกลนคร,47150,,,,,,,4,,,,,,,,,
33533,2740115004,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-09-08,ได้รับ,2545-02-12,,บ้านเกาะ,เมืองสมุทรสาคร,สมุทรสาคร,74000,,,,,,,5,,,,,,,,,
33534,4321102002,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,2550-06-25,ได้รับ,2557-08-22,,โชคเหนือ,ลำดวน,สุรินทร์,32220,,,,,,,3,,,,,,,,,
33535,4321503006,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,2553-10-27,ไม่ได้รับ,-,,ตรวจ,ศรีณรงค์,สุรินทร์,32150,,,,,,,13,,,,,,,,,
33536,4431703013,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,2557-05-04,ไม่ได้รับ,-,,ด่านศรีสุข,โพธิ์ตาก,หนองคาย,43130,,,,,,,5,,,,,,,,,
33537,4430113003,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-07-27,ไม่ได้รับ,-,,พระธาตุบังพวน,เมืองหนองคาย,หนองคาย,43100,,,,,,,1,,,,,,,,,
33538,4390308009,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-18,ไม่ได้รับ,-,,โคกม่วง,โนนสัง,หนองบัวลำภู,39140,,,,,,,3,,,,,,,,,
33539,4390310003,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-09-24,ได้รับ,2560-09-01,,ปางกู่,โนนสัง,หนองบัวลำภู,39140,,,,,,,2,,,,,,,,,
33540,4390108007,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-17,ไม่ได้รับ,-,,บ้านพร้าว,เมืองหนองบัวลำภู,หนองบัวลำภู,39000,,,,,,,8,,,,,,,,,
33541,4390101005,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-17,ได้รับ,2530-03-18,,หนองบัว,เมืองหนองบัวลำภู,หนองบัวลำภู,39000,,,,,,,4,,,,,,,,,
33542,4390406004,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-17,ได้รับ,2564-02-10,//,โนนสะอาด,ศรีบุญเรือง,หนองบัวลำภู,39180,,,,,,,13,,,,,,,,,
33543,4390402006,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-14,ไม่ได้รับ,-,,ศรีบุญเรือง,ศรีบุญเรือง,หนองบัวลำภู,39180,,,,,,,2,,,,,,,,,
33544,4390409002,ศิริมงคล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-19,ไม่ได้รับ,-,,หนองกุงแก้ว,ศรีบุญเรือง,หนองบัวลำภู,39180,,,,,,,3,,,,,,,,,
